OCCRNC_YEAR,OCCRNC_MM,OCCRNC_VIRS,OCCRNC_CNT,PATNT_CNT,OCCRNC_IND,HOL_DUR,HOL_IND,CPI_VALUE,WTHR_AVG_TEMP,WTHR_AVG_H_TEMP,WTHR_AVG_L_TEMP,WTHR_AVG_PRECIP,WTHR_AVG_WNDSPD,WTHR_MX_WNDSPD,WTHR_AVG_PRESS,WTHR_MX_PRESS,WTHR_MN_PRESS,WTHR_AVG_SEA_PRESS,WTHR_MX_SEA_PRESS,WTHR_MN_SEA_PRESS,WTHR_AVG_RHUM,WTHR_MN_RHUM,WTHR_SUM_SUNHR,FST_CNT,FST_IND,POP_GEN_CNT,POP_ELM_CNT,POP_MID_CNT,POP_HIGH_CNT,POP_60P_CNT,POP_ELM_PROB,POP_MID_PROB,POP_HIGH_PROB,POP_60P_PROB,POP_DENS,GMS_LIC_CNT
2007,2,바실러스세레우스,0,0,0,3,1,77.017,4.2,10.6,-1.2,45.2,2,25.5,1016.1,1026.8,1002.2,1021.4,1031.8,1007.7,62,5,180.4,2,1,49022741.44,3950868.425,2146190.004,1970815.514,6548264.309,0.082289452,0.044701261,0.041048527,0.136388517,491.601974,178
2007,1,바실러스세레우스,0,0,0,0,0,76.496,1,6.5,-3.5,9.4,2,30.5,1021,1028.4,1006.3,1026.4,1034.2,1012.3,62,5,167.1,1,1,49002188.16,3960090.465,2147132.198,1964352.077,6527309.378,0.082481531,0.044720885,0.040913905,0.135952063,491.3958649,135
2007,12,병원성대장균,2,34,1,4,1,79.101,2.7,7.6,-1.4,29.7,2.1,26.4,1017.2,1028.7,1005.1,1022.6,1034.2,1010.8,67,11,140.7,3,1,49261482.9,3819494.504,2138447.673,2074686.158,6817734.266,0.079553171,0.044540002,0.043211965,0.142001089,493.9960828,122
2007,11,병원성대장균,3,62,1,0,0,78.803,7.1,13.6,1.8,14,1.8,23.3,1018.6,1028.9,1009.7,1023.7,1034.4,1015.1,63,6,191.5,8,1,49230607.57,3836015.737,2141898.458,2071505.021,6787558.408,0.079897278,0.044611876,0.043145708,0.14137258,493.6864637,176
2007,10,병원성대장균,2,11,1,0,0,78.803,15,20.9,10.4,52.8,1.6,21,1014.8,1022.8,1005,1019.7,1028.5,1010.5,72,8,175.8,71,1,49203047.65,3852163.113,2143049.409,2059919.514,6756071.702,0.080233599,0.044635848,0.042904402,0.140716769,493.4100917,195
2007,9,병원성대장균,5,360,1,5,1,78.655,21.3,25.3,18.2,383.5,1.8,43,1007.8,1018,995.6,1012.7,1022.8,1000.9,81,20,95.2,36,1,49178783.96,3866970.985,2143033.011,2045153.072,6726053.152,0.08054202,0.044635506,0.042596844,0.140091537,493.1667745,187
2007,8,병원성대장균,9,37,1,0,0,78.208,26.1,30.4,22.8,326.4,1.9,25.1,1004.6,1012.6,993.4,1009.4,1017.5,999,80,23,146.8,25,1,49154279.87,3881507.825,2143136.7,2031000.617,6696299.795,0.080844796,0.044637666,0.042302074,0.139471828,492.9210466,214
2007,7,병원성대장균,15,383,1,4,1,78.134,23.7,27.7,20.6,247.3,1.8,19.5,1000.5,1007.8,991,1005.1,1012.5,995.9,80,21,112.3,14,1,49130353.5,3895267.5,2143363,2017972.5,6667833,0.081131386,0.044642379,0.042030722,0.138878916,492.681112,232
2007,6,병원성대장균,14,754,1,0,0,77.836,21.7,26.8,17.2,91.9,1.9,13.2,1004.3,1010.2,994.4,1008.9,1015.3,999.2,71,6,164,13,1,49107749,3907843.351,2143698.743,2006435.164,6641509.468,0.081393318,0.044649372,0.04179042,0.138330645,492.4544332,200
2007,5,병원성대장균,5,115,1,4,1,77.836,17.7,23.8,12.2,111.4,2.3,20.7,1004,1014.7,987.9,1008.7,1019.9,992.5,65,8,223.1,33,1,49084959.42,3920073.768,2144166.312,1995619.453,6615574.296,0.081648055,0.044659111,0.041565148,0.137790462,492.2258984,202
2007,4,병원성대장균,4,159,1,0,0,77.761,11.7,17.9,5.7,35.6,2.3,22.8,1011.5,1023.5,999.9,1016.4,1029,1005.4,57,7,204.8,30,1,49063455.04,3931169.692,2144735.54,1986223.155,6591700.721,0.081879163,0.044670967,0.04136944,0.137293219,492.0102516,207
2007,3,병원성대장균,1,9,1,4,1,77.464,6.8,12.6,1.8,113.8,2.5,25.9,1013.5,1024.3,994,1018.6,1030.1,999.4,63,7,167.4,10,1,49041802.25,3941870.851,2145444.377,1977619.849,6568297.171,0.082102049,0.044685731,0.041190249,0.136805765,491.7931165,294
2007,2,병원성대장균,0,0,0,3,1,77.017,4.2,10.6,-1.2,45.2,2,25.5,1016.1,1026.8,1002.2,1021.4,1031.8,1007.7,62,5,180.4,2,1,49022741.44,3950868.425,2146190.004,1970815.514,6548264.309,0.082289452,0.044701261,0.041048527,0.136388517,491.601974,178
2007,1,병원성대장균,2,21,1,0,0,76.496,1,6.5,-3.5,9.4,2,30.5,1021,1028.4,1006.3,1026.4,1034.2,1012.3,62,5,167.1,1,1,49002188.16,3960090.465,2147132.198,1964352.077,6527309.378,0.082481531,0.044720885,0.040913905,0.135952063,491.3958649,135
2007,12,살모넬라,0,0,0,4,1,79.101,2.7,7.6,-1.4,29.7,2.1,26.4,1017.2,1028.7,1005.1,1022.6,1034.2,1010.8,67,11,140.7,3,1,49261482.9,3819494.504,2138447.673,2074686.158,6817734.266,0.079553171,0.044540002,0.043211965,0.142001089,493.9960828,122
2007,11,살모넬라,1,22,1,0,0,78.803,7.1,13.6,1.8,14,1.8,23.3,1018.6,1028.9,1009.7,1023.7,1034.4,1015.1,63,6,191.5,8,1,49230607.57,3836015.737,2141898.458,2071505.021,6787558.408,0.079897278,0.044611876,0.043145708,0.14137258,493.6864637,176
2007,10,살모넬라,0,0,0,0,0,78.803,15,20.9,10.4,52.8,1.6,21,1014.8,1022.8,1005,1019.7,1028.5,1010.5,72,8,175.8,71,1,49203047.65,3852163.113,2143049.409,2059919.514,6756071.702,0.080233599,0.044635848,0.042904402,0.140716769,493.4100917,195
2007,9,살모넬라,6,256,1,5,1,78.655,21.3,25.3,18.2,383.5,1.8,43,1007.8,1018,995.6,1012.7,1022.8,1000.9,81,20,95.2,36,1,49178783.96,3866970.985,2143033.011,2045153.072,6726053.152,0.08054202,0.044635506,0.042596844,0.140091537,493.1667745,187
2007,8,살모넬라,5,56,1,0,0,78.208,26.1,30.4,22.8,326.4,1.9,25.1,1004.6,1012.6,993.4,1009.4,1017.5,999,80,23,146.8,25,1,49154279.87,3881507.825,2143136.7,2031000.617,6696299.795,0.080844796,0.044637666,0.042302074,0.139471828,492.9210466,214
2007,7,살모넬라,4,102,1,4,1,78.134,23.7,27.7,20.6,247.3,1.8,19.5,1000.5,1007.8,991,1005.1,1012.5,995.9,80,21,112.3,14,1,49130353.5,3895267.5,2143363,2017972.5,6667833,0.081131386,0.044642379,0.042030722,0.138878916,492.681112,232
2007,6,살모넬라,5,268,1,0,0,77.836,21.7,26.8,17.2,91.9,1.9,13.2,1004.3,1010.2,994.4,1008.9,1015.3,999.2,71,6,164,13,1,49107749,3907843.351,2143698.743,2006435.164,6641509.468,0.081393318,0.044649372,0.04179042,0.138330645,492.4544332,200
2007,5,살모넬라,12,368,1,4,1,77.836,17.7,23.8,12.2,111.4,2.3,20.7,1004,1014.7,987.9,1008.7,1019.9,992.5,65,8,223.1,33,1,49084959.42,3920073.768,2144166.312,1995619.453,6615574.296,0.081648055,0.044659111,0.041565148,0.137790462,492.2258984,202
2007,4,살모넬라,5,306,1,0,0,77.761,11.7,17.9,5.7,35.6,2.3,22.8,1011.5,1023.5,999.9,1016.4,1029,1005.4,57,7,204.8,30,1,49063455.04,3931169.692,2144735.54,1986223.155,6591700.721,0.081879163,0.044670967,0.04136944,0.137293219,492.0102516,207
2007,3,살모넬라,4,119,1,4,1,77.464,6.8,12.6,1.8,113.8,2.5,25.9,1013.5,1024.3,994,1018.6,1030.1,999.4,63,7,167.4,10,1,49041802.25,3941870.851,2145444.377,1977619.849,6568297.171,0.082102049,0.044685731,0.041190249,0.136805765,491.7931165,294
2007,2,살모넬라,0,0,0,3,1,77.017,4.2,10.6,-1.2,45.2,2,25.5,1016.1,1026.8,1002.2,1021.4,1031.8,1007.7,62,5,180.4,2,1,49022741.44,3950868.425,2146190.004,1970815.514,6548264.309,0.082289452,0.044701261,0.041048527,0.136388517,491.601974,178
2007,1,살모넬라,0,0,0,0,0,76.496,1,6.5,-3.5,9.4,2,30.5,1021,1028.4,1006.3,1026.4,1034.2,1012.3,62,5,167.1,1,1,49002188.16,3960090.465,2147132.198,1964352.077,6527309.378,0.082481531,0.044720885,0.040913905,0.135952063,491.3958649,135
2007,12,원충,0,0,0,4,1,79.101,2.7,7.6,-1.4,29.7,2.1,26.4,1017.2,1028.7,1005.1,1022.6,1034.2,1010.8,67,11,140.7,3,1,49261482.9,3819494.504,2138447.673,2074686.158,6817734.266,0.079553171,0.044540002,0.043211965,0.142001089,493.9960828,122
2007,11,원충,0,0,0,0,0,78.803,7.1,13.6,1.8,14,1.8,23.3,1018.6,1028.9,1009.7,1023.7,1034.4,1015.1,63,6,191.5,8,1,49230607.57,3836015.737,2141898.458,2071505.021,6787558.408,0.079897278,0.044611876,0.043145708,0.14137258,493.6864637,176
2007,10,원충,0,0,0,0,0,78.803,15,20.9,10.4,52.8,1.6,21,1014.8,1022.8,1005,1019.7,1028.5,1010.5,72,8,175.8,71,1,49203047.65,3852163.113,2143049.409,2059919.514,6756071.702,0.080233599,0.044635848,0.042904402,0.140716769,493.4100917,195
2007,9,원충,0,0,0,5,1,78.655,21.3,25.3,18.2,383.5,1.8,43,1007.8,1018,995.6,1012.7,1022.8,1000.9,81,20,95.2,36,1,49178783.96,3866970.985,2143033.011,2045153.072,6726053.152,0.08054202,0.044635506,0.042596844,0.140091537,493.1667745,187
2007,8,원충,0,0,0,0,0,78.208,26.1,30.4,22.8,326.4,1.9,25.1,1004.6,1012.6,993.4,1009.4,1017.5,999,80,23,146.8,25,1,49154279.87,3881507.825,2143136.7,2031000.617,6696299.795,0.080844796,0.044637666,0.042302074,0.139471828,492.9210466,214
2007,7,원충,0,0,0,4,1,78.134,23.7,27.7,20.6,247.3,1.8,19.5,1000.5,1007.8,991,1005.1,1012.5,995.9,80,21,112.3,14,1,49130353.5,3895267.5,2143363,2017972.5,6667833,0.081131386,0.044642379,0.042030722,0.138878916,492.681112,232
2007,6,원충,0,0,0,0,0,77.836,21.7,26.8,17.2,91.9,1.9,13.2,1004.3,1010.2,994.4,1008.9,1015.3,999.2,71,6,164,13,1,49107749,3907843.351,2143698.743,2006435.164,6641509.468,0.081393318,0.044649372,0.04179042,0.138330645,492.4544332,200
2007,5,원충,0,0,0,4,1,77.836,17.7,23.8,12.2,111.4,2.3,20.7,1004,1014.7,987.9,1008.7,1019.9,992.5,65,8,223.1,33,1,49084959.42,3920073.768,2144166.312,1995619.453,6615574.296,0.081648055,0.044659111,0.041565148,0.137790462,492.2258984,202
2007,4,원충,0,0,0,0,0,77.761,11.7,17.9,5.7,35.6,2.3,22.8,1011.5,1023.5,999.9,1016.4,1029,1005.4,57,7,204.8,30,1,49063455.04,3931169.692,2144735.54,1986223.155,6591700.721,0.081879163,0.044670967,0.04136944,0.137293219,492.0102516,207
2007,3,원충,0,0,0,4,1,77.464,6.8,12.6,1.8,113.8,2.5,25.9,1013.5,1024.3,994,1018.6,1030.1,999.4,63,7,167.4,10,1,49041802.25,3941870.851,2145444.377,1977619.849,6568297.171,0.082102049,0.044685731,0.041190249,0.136805765,491.7931165,294
2007,2,원충,0,0,0,3,1,77.017,4.2,10.6,-1.2,45.2,2,25.5,1016.1,1026.8,1002.2,1021.4,1031.8,1007.7,62,5,180.4,2,1,49022741.44,3950868.425,2146190.004,1970815.514,6548264.309,0.082289452,0.044701261,0.041048527,0.136388517,491.601974,178
2007,1,원충,0,0,0,0,0,76.496,1,6.5,-3.5,9.4,2,30.5,1021,1028.4,1006.3,1026.4,1034.2,1012.3,62,5,167.1,1,1,49002188.16,3960090.465,2147132.198,1964352.077,6527309.378,0.082481531,0.044720885,0.040913905,0.135952063,491.3958649,135
2007,12,장염비브리오,0,0,0,4,1,79.101,2.7,7.6,-1.4,29.7,2.1,26.4,1017.2,1028.7,1005.1,1022.6,1034.2,1010.8,67,11,140.7,3,1,49261482.9,3819494.504,2138447.673,2074686.158,6817734.266,0.079553171,0.044540002,0.043211965,0.142001089,493.9960828,122
2007,11,장염비브리오,1,3,1,0,0,78.803,7.1,13.6,1.8,14,1.8,23.3,1018.6,1028.9,1009.7,1023.7,1034.4,1015.1,63,6,191.5,8,1,49230607.57,3836015.737,2141898.458,2071505.021,6787558.408,0.079897278,0.044611876,0.043145708,0.14137258,493.6864637,176
2007,10,장염비브리오,2,132,1,0,0,78.803,15,20.9,10.4,52.8,1.6,21,1014.8,1022.8,1005,1019.7,1028.5,1010.5,72,8,175.8,71,1,49203047.65,3852163.113,2143049.409,2059919.514,6756071.702,0.080233599,0.044635848,0.042904402,0.140716769,493.4100917,195
2007,9,장염비브리오,6,118,1,5,1,78.655,21.3,25.3,18.2,383.5,1.8,43,1007.8,1018,995.6,1012.7,1022.8,1000.9,81,20,95.2,36,1,49178783.96,3866970.985,2143033.011,2045153.072,6726053.152,0.08054202,0.044635506,0.042596844,0.140091537,493.1667745,187
2007,8,장염비브리오,22,322,1,0,0,78.208,26.1,30.4,22.8,326.4,1.9,25.1,1004.6,1012.6,993.4,1009.4,1017.5,999,80,23,146.8,25,1,49154279.87,3881507.825,2143136.7,2031000.617,6696299.795,0.080844796,0.044637666,0.042302074,0.139471828,492.9210466,214
2007,7,장염비브리오,1,15,1,4,1,78.134,23.7,27.7,20.6,247.3,1.8,19.5,1000.5,1007.8,991,1005.1,1012.5,995.9,80,21,112.3,14,1,49130353.5,3895267.5,2143363,2017972.5,6667833,0.081131386,0.044642379,0.042030722,0.138878916,492.681112,232
2007,6,장염비브리오,0,0,0,0,0,77.836,21.7,26.8,17.2,91.9,1.9,13.2,1004.3,1010.2,994.4,1008.9,1015.3,999.2,71,6,164,13,1,49107749,3907843.351,2143698.743,2006435.164,6641509.468,0.081393318,0.044649372,0.04179042,0.138330645,492.4544332,200
2007,5,장염비브리오,1,44,1,4,1,77.836,17.7,23.8,12.2,111.4,2.3,20.7,1004,1014.7,987.9,1008.7,1019.9,992.5,65,8,223.1,33,1,49084959.42,3920073.768,2144166.312,1995619.453,6615574.296,0.081648055,0.044659111,0.041565148,0.137790462,492.2258984,202
2007,4,장염비브리오,0,0,0,0,0,77.761,11.7,17.9,5.7,35.6,2.3,22.8,1011.5,1023.5,999.9,1016.4,1029,1005.4,57,7,204.8,30,1,49063455.04,3931169.692,2144735.54,1986223.155,6591700.721,0.081879163,0.044670967,0.04136944,0.137293219,492.0102516,207
2007,3,장염비브리오,0,0,0,4,1,77.464,6.8,12.6,1.8,113.8,2.5,25.9,1013.5,1024.3,994,1018.6,1030.1,999.4,63,7,167.4,10,1,49041802.25,3941870.851,2145444.377,1977619.849,6568297.171,0.082102049,0.044685731,0.041190249,0.136805765,491.7931165,294
2007,2,장염비브리오,0,0,0,3,1,77.017,4.2,10.6,-1.2,45.2,2,25.5,1016.1,1026.8,1002.2,1021.4,1031.8,1007.7,62,5,180.4,2,1,49022741.44,3950868.425,2146190.004,1970815.514,6548264.309,0.082289452,0.044701261,0.041048527,0.136388517,491.601974,178
2007,1,장염비브리오,0,0,0,0,0,76.496,1,6.5,-3.5,9.4,2,30.5,1021,1028.4,1006.3,1026.4,1034.2,1012.3,62,5,167.1,1,1,49002188.16,3960090.465,2147132.198,1964352.077,6527309.378,0.082481531,0.044720885,0.040913905,0.135952063,491.3958649,135
2007,12,캠필로박터제주니,0,0,0,4,1,79.101,2.7,7.6,-1.4,29.7,2.1,26.4,1017.2,1028.7,1005.1,1022.6,1034.2,1010.8,67,11,140.7,3,1,49261482.9,3819494.504,2138447.673,2074686.158,6817734.266,0.079553171,0.044540002,0.043211965,0.142001089,493.9960828,122
2007,11,캠필로박터제주니,0,0,0,0,0,78.803,7.1,13.6,1.8,14,1.8,23.3,1018.6,1028.9,1009.7,1023.7,1034.4,1015.1,63,6,191.5,8,1,49230607.57,3836015.737,2141898.458,2071505.021,6787558.408,0.079897278,0.044611876,0.043145708,0.14137258,493.6864637,176
2007,10,캠필로박터제주니,0,0,0,0,0,78.803,15,20.9,10.4,52.8,1.6,21,1014.8,1022.8,1005,1019.7,1028.5,1010.5,72,8,175.8,71,1,49203047.65,3852163.113,2143049.409,2059919.514,6756071.702,0.080233599,0.044635848,0.042904402,0.140716769,493.4100917,195
2007,9,캠필로박터제주니,1,86,1,5,1,78.655,21.3,25.3,18.2,383.5,1.8,43,1007.8,1018,995.6,1012.7,1022.8,1000.9,81,20,95.2,36,1,49178783.96,3866970.985,2143033.011,2045153.072,6726053.152,0.08054202,0.044635506,0.042596844,0.140091537,493.1667745,187
2007,8,캠필로박터제주니,2,71,1,0,0,78.208,26.1,30.4,22.8,326.4,1.9,25.1,1004.6,1012.6,993.4,1009.4,1017.5,999,80,23,146.8,25,1,49154279.87,3881507.825,2143136.7,2031000.617,6696299.795,0.080844796,0.044637666,0.042302074,0.139471828,492.9210466,214
2007,7,캠필로박터제주니,3,31,1,4,1,78.134,23.7,27.7,20.6,247.3,1.8,19.5,1000.5,1007.8,991,1005.1,1012.5,995.9,80,21,112.3,14,1,49130353.5,3895267.5,2143363,2017972.5,6667833,0.081131386,0.044642379,0.042030722,0.138878916,492.681112,232
2007,6,캠필로박터제주니,1,261,1,0,0,77.836,21.7,26.8,17.2,91.9,1.9,13.2,1004.3,1010.2,994.4,1008.9,1015.3,999.2,71,6,164,13,1,49107749,3907843.351,2143698.743,2006435.164,6641509.468,0.081393318,0.044649372,0.04179042,0.138330645,492.4544332,200
2007,5,캠필로박터제주니,0,0,0,4,1,77.836,17.7,23.8,12.2,111.4,2.3,20.7,1004,1014.7,987.9,1008.7,1019.9,992.5,65,8,223.1,33,1,49084959.42,3920073.768,2144166.312,1995619.453,6615574.296,0.081648055,0.044659111,0.041565148,0.137790462,492.2258984,202
2007,4,캠필로박터제주니,0,0,0,0,0,77.761,11.7,17.9,5.7,35.6,2.3,22.8,1011.5,1023.5,999.9,1016.4,1029,1005.4,57,7,204.8,30,1,49063455.04,3931169.692,2144735.54,1986223.155,6591700.721,0.081879163,0.044670967,0.04136944,0.137293219,492.0102516,207
2007,3,캠필로박터제주니,0,0,0,4,1,77.464,6.8,12.6,1.8,113.8,2.5,25.9,1013.5,1024.3,994,1018.6,1030.1,999.4,63,7,167.4,10,1,49041802.25,3941870.851,2145444.377,1977619.849,6568297.171,0.082102049,0.044685731,0.041190249,0.136805765,491.7931165,294
2007,2,캠필로박터제주니,0,0,0,3,1,77.017,4.2,10.6,-1.2,45.2,2,25.5,1016.1,1026.8,1002.2,1021.4,1031.8,1007.7,62,5,180.4,2,1,49022741.44,3950868.425,2146190.004,1970815.514,6548264.309,0.082289452,0.044701261,0.041048527,0.136388517,491.601974,178
2007,1,캠필로박터제주니,0,0,0,0,0,76.496,1,6.5,-3.5,9.4,2,30.5,1021,1028.4,1006.3,1026.4,1034.2,1012.3,62,5,167.1,1,1,49002188.16,3960090.465,2147132.198,1964352.077,6527309.378,0.082481531,0.044720885,0.040913905,0.135952063,491.3958649,135
2007,12,클로스트리디움퍼프린젠스,0,0,0,4,1,79.101,2.7,7.6,-1.4,29.7,2.1,26.4,1017.2,1028.7,1005.1,1022.6,1034.2,1010.8,67,11,140.7,3,1,49261482.9,3819494.504,2138447.673,2074686.158,6817734.266,0.079553171,0.044540002,0.043211965,0.142001089,493.9960828,122
2007,11,클로스트리디움퍼프린젠스,0,0,0,0,0,78.803,7.1,13.6,1.8,14,1.8,23.3,1018.6,1028.9,1009.7,1023.7,1034.4,1015.1,63,6,191.5,8,1,49230607.57,3836015.737,2141898.458,2071505.021,6787558.408,0.079897278,0.044611876,0.043145708,0.14137258,493.6864637,176
2007,10,클로스트리디움퍼프린젠스,2,12,1,0,0,78.803,15,20.9,10.4,52.8,1.6,21,1014.8,1022.8,1005,1019.7,1028.5,1010.5,72,8,175.8,71,1,49203047.65,3852163.113,2143049.409,2059919.514,6756071.702,0.080233599,0.044635848,0.042904402,0.140716769,493.4100917,195
2007,9,클로스트리디움퍼프린젠스,0,0,0,5,1,78.655,21.3,25.3,18.2,383.5,1.8,43,1007.8,1018,995.6,1012.7,1022.8,1000.9,81,20,95.2,36,1,49178783.96,3866970.985,2143033.011,2045153.072,6726053.152,0.08054202,0.044635506,0.042596844,0.140091537,493.1667745,187
2007,8,클로스트리디움퍼프린젠스,0,0,0,0,0,78.208,26.1,30.4,22.8,326.4,1.9,25.1,1004.6,1012.6,993.4,1009.4,1017.5,999,80,23,146.8,25,1,49154279.87,3881507.825,2143136.7,2031000.617,6696299.795,0.080844796,0.044637666,0.042302074,0.139471828,492.9210466,214
2007,7,클로스트리디움퍼프린젠스,0,0,0,4,1,78.134,23.7,27.7,20.6,247.3,1.8,19.5,1000.5,1007.8,991,1005.1,1012.5,995.9,80,21,112.3,14,1,49130353.5,3895267.5,2143363,2017972.5,6667833,0.081131386,0.044642379,0.042030722,0.138878916,492.681112,232
2007,6,클로스트리디움퍼프린젠스,2,69,1,0,0,77.836,21.7,26.8,17.2,91.9,1.9,13.2,1004.3,1010.2,994.4,1008.9,1015.3,999.2,71,6,164,13,1,49107749,3907843.351,2143698.743,2006435.164,6641509.468,0.081393318,0.044649372,0.04179042,0.138330645,492.4544332,200
2007,5,클로스트리디움퍼프린젠스,0,0,0,4,1,77.836,17.7,23.8,12.2,111.4,2.3,20.7,1004,1014.7,987.9,1008.7,1019.9,992.5,65,8,223.1,33,1,49084959.42,3920073.768,2144166.312,1995619.453,6615574.296,0.081648055,0.044659111,0.041565148,0.137790462,492.2258984,202
2007,4,클로스트리디움퍼프린젠스,0,0,0,0,0,77.761,11.7,17.9,5.7,35.6,2.3,22.8,1011.5,1023.5,999.9,1016.4,1029,1005.4,57,7,204.8,30,1,49063455.04,3931169.692,2144735.54,1986223.155,6591700.721,0.081879163,0.044670967,0.04136944,0.137293219,492.0102516,207
2007,3,클로스트리디움퍼프린젠스,0,0,0,4,1,77.464,6.8,12.6,1.8,113.8,2.5,25.9,1013.5,1024.3,994,1018.6,1030.1,999.4,63,7,167.4,10,1,49041802.25,3941870.851,2145444.377,1977619.849,6568297.171,0.082102049,0.044685731,0.041190249,0.136805765,491.7931165,294
2007,2,클로스트리디움퍼프린젠스,0,0,0,3,1,77.017,4.2,10.6,-1.2,45.2,2,25.5,1016.1,1026.8,1002.2,1021.4,1031.8,1007.7,62,5,180.4,2,1,49022741.44,3950868.425,2146190.004,1970815.514,6548264.309,0.082289452,0.044701261,0.041048527,0.136388517,491.601974,178
2007,1,클로스트리디움퍼프린젠스,0,0,0,0,0,76.496,1,6.5,-3.5,9.4,2,30.5,1021,1028.4,1006.3,1026.4,1034.2,1012.3,62,5,167.1,1,1,49002188.16,3960090.465,2147132.198,1964352.077,6527309.378,0.082481531,0.044720885,0.040913905,0.135952063,491.3958649,135
2007,12,황색포도상구균,0,0,0,4,1,79.101,2.7,7.6,-1.4,29.7,2.1,26.4,1017.2,1028.7,1005.1,1022.6,1034.2,1010.8,67,11,140.7,3,1,49261482.9,3819494.504,2138447.673,2074686.158,6817734.266,0.079553171,0.044540002,0.043211965,0.142001089,493.9960828,122
2007,11,황색포도상구균,4,35,1,0,0,78.803,7.1,13.6,1.8,14,1.8,23.3,1018.6,1028.9,1009.7,1023.7,1034.4,1015.1,63,6,191.5,8,1,49230607.57,3836015.737,2141898.458,2071505.021,6787558.408,0.079897278,0.044611876,0.043145708,0.14137258,493.6864637,176
2007,10,황색포도상구균,2,66,1,0,0,78.803,15,20.9,10.4,52.8,1.6,21,1014.8,1022.8,1005,1019.7,1028.5,1010.5,72,8,175.8,71,1,49203047.65,3852163.113,2143049.409,2059919.514,6756071.702,0.080233599,0.044635848,0.042904402,0.140716769,493.4100917,195
2007,9,황색포도상구균,2,188,1,5,1,78.655,21.3,25.3,18.2,383.5,1.8,43,1007.8,1018,995.6,1012.7,1022.8,1000.9,81,20,95.2,36,1,49178783.96,3866970.985,2143033.011,2045153.072,6726053.152,0.08054202,0.044635506,0.042596844,0.140091537,493.1667745,187
2007,8,황색포도상구균,5,70,1,0,0,78.208,26.1,30.4,22.8,326.4,1.9,25.1,1004.6,1012.6,993.4,1009.4,1017.5,999,80,23,146.8,25,1,49154279.87,3881507.825,2143136.7,2031000.617,6696299.795,0.080844796,0.044637666,0.042302074,0.139471828,492.9210466,214
2007,7,황색포도상구균,8,152,1,4,1,78.134,23.7,27.7,20.6,247.3,1.8,19.5,1000.5,1007.8,991,1005.1,1012.5,995.9,80,21,112.3,14,1,49130353.5,3895267.5,2143363,2017972.5,6667833,0.081131386,0.044642379,0.042030722,0.138878916,492.681112,232
2007,6,황색포도상구균,3,33,1,0,0,77.836,21.7,26.8,17.2,91.9,1.9,13.2,1004.3,1010.2,994.4,1008.9,1015.3,999.2,71,6,164,13,1,49107749,3907843.351,2143698.743,2006435.164,6641509.468,0.081393318,0.044649372,0.04179042,0.138330645,492.4544332,200
2007,5,황색포도상구균,6,129,1,4,1,77.836,17.7,23.8,12.2,111.4,2.3,20.7,1004,1014.7,987.9,1008.7,1019.9,992.5,65,8,223.1,33,1,49084959.42,3920073.768,2144166.312,1995619.453,6615574.296,0.081648055,0.044659111,0.041565148,0.137790462,492.2258984,202
2007,4,황색포도상구균,2,63,1,0,0,77.761,11.7,17.9,5.7,35.6,2.3,22.8,1011.5,1023.5,999.9,1016.4,1029,1005.4,57,7,204.8,30,1,49063455.04,3931169.692,2144735.54,1986223.155,6591700.721,0.081879163,0.044670967,0.04136944,0.137293219,492.0102516,207
2007,3,황색포도상구균,3,71,1,4,1,77.464,6.8,12.6,1.8,113.8,2.5,25.9,1013.5,1024.3,994,1018.6,1030.1,999.4,63,7,167.4,10,1,49041802.25,3941870.851,2145444.377,1977619.849,6568297.171,0.082102049,0.044685731,0.041190249,0.136805765,491.7931165,294
2007,2,황색포도상구균,0,0,0,3,1,77.017,4.2,10.6,-1.2,45.2,2,25.5,1016.1,1026.8,1002.2,1021.4,1031.8,1007.7,62,5,180.4,2,1,49022741.44,3950868.425,2146190.004,1970815.514,6548264.309,0.082289452,0.044701261,0.041048527,0.136388517,491.601974,178
2007,1,황색포도상구균,3,36,1,0,0,76.496,1,6.5,-3.5,9.4,2,30.5,1021,1028.4,1006.3,1026.4,1034.2,1012.3,62,5,167.1,1,1,49002188.16,3960090.465,2147132.198,1964352.077,6527309.378,0.082481531,0.044720885,0.040913905,0.135952063,491.3958649,135
2006,12,노로바이러스,25,1176,1,6,1,76.348,2,7.6,-2.4,20.9,1.9,29.2,1021.3,1032,1009.6,1026.7,1038.1,1015.1,66,8,164.4,3,1,48982080.41,3968812.226,2147967.038,1958552.815,6507235.918,0.082663189,0.044738273,0.040793117,0.135533969,491.4025239,123
2006,11,노로바이러스,2,102,1,0,0,76.125,8.9,14.3,3.9,50.1,2.1,21.9,1015,1026.1,1003.3,1020.1,1031.4,1008.6,65,8,146.7,8,1,48962893.73,3977094.226,2148408.684,1953044.645,6488184.137,0.082835688,0.044747472,0.040678392,0.135137155,491.2100375,139
2006,10,노로바이러스,2,20,1,9,1,76.496,16.8,23.6,11.6,44.8,1.5,30.5,1014.1,1022.2,1004.1,1019,1027.5,1009.1,72,10,202.7,66,1,48943348.66,3985489.316,2148485.984,1947459.165,6468882.869,0.083010543,0.044749082,0.040562056,0.134735145,491.0139557,148
